hour_of_day,day_of_week,severity_numeric,source_type_numeric,src_bytes,dst_bytes,event_freq_1m,duration,protocol,dst_port,same_srv_rate,diff_srv_rate,serror_rate,rerror_rate,count,srv_count,dst_host_count,dst_host_srv_count,template_rarity,threat_intel_flag,label,source_dataset
0,3,1,0,798.0,354.0,148.01767331019323,0.405357,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,918.0,17716.0,247.35535895385172,0.242566,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,528.0,304.0,1000.0,0.035134,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,800.0,9692.0,248.63458175519438,0.241318,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,6e-06,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001716,17.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,1e-05,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,2832.0,637.0,110.61151576490629,0.542439,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001032,17.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,132632.0,2308.0,56.229897811532375,1.067048,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,800.0,1156.0,123.14411555843805,0.487234,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,2438.0,19266.0,1000.0,0.016046,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1456.0,0.0,1000.0,1.2e-05,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,564.0,354.0,88.58062830239655,0.677349,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,2974.0,30506.0,1000.0,0.015943,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,728.0,268.0,352.0589581401899,0.170426,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1092.0,1612.0,65.44731055185171,0.916768,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,364.0,716.0,162.6668690965482,0.368852,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,37372.0,3380.0,1000.0,0.025511,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,564.0,354.0,86.24146748481071,0.695721,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,347446.0,3298.0,33.18257383952243,1.808178,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,1e-06,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,568.0,312.0,1000.0,0.004345,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2566.0,357553.0,39.709143758351324,1.510987,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,5e-06,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1194.0,1646.0,63.202335958337024,0.949332,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,132.0,164.0,1000.0,0.002423,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,524.0,268.0,274.01514390361973,0.218966,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,770.0,968.0,279.382936221532,0.214759,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,8e-06,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,536.0,304.0,1000.0,0.005521,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,9e-06,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001118,17.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,364.0,3754.0,147.47051204219625,0.406861,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,283028.0,3010.0,31.91935893159522,1.879737,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1266.0,65578.0,86.50668696690255,0.693588,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,4e-06,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,4118.0,59460.0,811.8201006656925,0.073908,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,866.0,562.0,221.84262484193715,0.270462,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1540.0,1644.0,130.16935032477252,0.460938,6.0,4.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,3024.0,0.0,49.285321763330245,1.217401,0.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,3024.0,0.0,49.285321763330245,1.217401,0.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,3024.0,0.0,49.285321763330245,1.217401,0.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,3024.0,0.0,49.285321763330245,1.217401,0.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,3024.0,0.0,49.285321763330245,1.217401,0.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,784.0,918.0,263.0667444175045,0.228079,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1288.0,34708.0,152.0114920688004,0.394707,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,2934.0,3740.0,55.669213533185804,1.077795,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,816.0,6552.0,270.0877785280216,0.22215,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,2974.0,30506.0,1000.0,0.02494,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,17082.0,1760.0,120.4396045566317,0.498175,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,70256.0,14655417.0,1.105672798027745,54.265602,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,564.0,354.0,84.0659918035658,0.713725,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,950.0,268.0,335.03269360701785,0.179087,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,3728.0,5474.0,1000.0,0.006395,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,564.0,354.0,91.34338719548398,0.656862,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,630.0,354.0,154.5208950880383,0.388297,6.0,3.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,694.0,268.0,341.50867147434985,0.175691,6.0,3.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,598.0,268.0,261.3946274690901,0.229538,6.0,3.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001037,17.0,3.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,508.0,268.0,253.57541332792374,0.236616,6.0,3.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,2294.0,552.0,226.01509027419397,0.265469,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,508.0,268.0,270.5554503395471,0.221766,6.0,3.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,510.0,354.0,128.95876543475225,0.465265,6.0,3.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,4014.0,59460.0,526.3896687254352,0.113984,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1526.0,268.0,203.1845796449688,0.295298,6.0,4.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,17286.0,354.0,124.65279004107309,0.481337,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,564.0,354.0,84.11832083007958,0.713281,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,1.1e-05,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,758.0,354.0,126.75476122571854,0.473355,6.0,3.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1526.0,268.0,258.4446799162639,0.232158,6.0,3.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1540.0,1644.0,1000.0,0.050228,6.0,5.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,610.0,268.0,271.1570270343556,0.221274,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,610.0,268.0,228.73088667528216,0.262317,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1526.0,268.0,24.40826235953045,2.458184,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,674.0,354.0,119.61889420306903,0.501593,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,3728.0,5474.0,1000.0,0.006171,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,502.0,268.0,151.00531790394552,0.397337,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,1.1e-05,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,546.0,268.0,174.87612940833574,0.3431,6.0,3.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,502.0,268.0,196.36078020683337,0.30556,6.0,3.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,566.0,354.0,96.88858458696396,0.619268,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,758.0,268.0,127.30933835215036,0.471293,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,142.0,0.0,1000.0,6e-06,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,364.0,1608.0,74.72538421301716,0.80294,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1252.0,1632.0,26.736812178796193,2.244097,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,488.0,354.0,86.43503038911611,0.694163,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,2974.0,30506.0,1000.0,0.015928,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,490.0,354.0,96.68499384438873,0.620572,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,566.0,268.0,108.78768813470816,0.551533,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,1e-06,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,566.0,354.0,83.93439687540219,0.714844,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,960.0,17650.0,31.233179631386015,1.921034,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,566.0,268.0,92.46602258944932,0.648887,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,528.0,304.0,1000.0,0.00173,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,224.0,0.0,1000.0,1e-06,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,566.0,268.0,113.51274653549638,0.528575,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,566.0,268.0,105.9750499407423,0.566171,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,8e-06,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,566.0,268.0,107.5739212128601,0.557756,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,10792.0,354.0,65.23682053133216,0.919726,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,546.0,268.0,88.47639228662811,0.678147,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,528.0,8824.0,1000.0,0.048057,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1506.0,268.0,95.10736035861815,0.630866,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,3728.0,5474.0,92.47086782368271,0.648853,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2530.0,268.0,134.79965401422137,0.445105,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,17266.0,354.0,92.79723340514808,0.646571,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,546.0,268.0,100.43858180722488,0.59738,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,848.0,354.0,40.88953827533379,1.467368,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1470.0,1728.0,1000.0,0.005451,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,926.0,268.0,77.12092174925675,0.777999,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1506.0,354.0,82.21791034959055,0.729768,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,564.0,354.0,55.21104883509288,1.086739,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,3728.0,5474.0,1000.0,0.006064,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,948.0,2958.0,19.926815449127172,3.011018,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,17266.0,354.0,86.94833095433039,0.690065,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,952.0,2690.0,18.684790082611688,3.211168,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,4528.0,2456.0,1000.0,0.004962,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1502.0,0.0,60.0,0.0,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,738.0,268.0,91.08933738579674,0.658694,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,5426.0,268.0,16.884965823422093,3.553457,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,2530.0,268.0,82.35751121091621,0.728531,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1684.0,10168.0,59.407116972613316,1.00998,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,2084.0,1746.0,35.505752819600595,1.689867,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1282.0,268.0,110.14004306475682,0.544761,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,364.0,646.0,42.59751102743066,1.408533,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1244.0,1658.0,16.607245021355535,3.612881,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,546.0,268.0,104.8919874758967,0.572017,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,130.0,162.0,1000.0,0.000965,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,546.0,354.0,89.6806025340749,0.669041,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1010.0,3292.0,37.396528480261175,1.604427,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,842.0,1238.0,121.79798180744146,0.492619,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,564.0,354.0,75.13467891194966,0.798566,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,546.0,354.0,83.45875329314332,0.718918,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,5174.0,83812.0,731.9840427478681,0.081969,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,564.0,354.0,73.82843502174863,0.812695,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,546.0,354.0,111.05332225267962,0.540281,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,860.0,0.0,1000.0,1.2e-05,17.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,568.0,312.0,1000.0,0.004548,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,546.0,354.0,98.13478485584001,0.611404,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,748.0,0.0,1000.0,1.2e-05,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,546.0,268.0,126.35223211747389,0.474863,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,2116.0,0.0,1000.0,8e-06,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,41347.0,1910.0,36.18180634049974,1.658292,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,1.1e-05,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,546.0,268.0,161.4800181934154,0.371563,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,8e-06,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,11618.0,485110.0,12.305975781839662,4.87568,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,746.0,0.0,1000.0,7e-06,17.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1844.0,0.0,1000.0,1.3e-05,17.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,3728.0,5474.0,1000.0,0.008564,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,564.0,354.0,75.07094204022802,0.799244,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1286.0,0.0,1000.0,1.2e-05,17.0,3.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,32288.0,1868.0,50.06972208800755,1.198329,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,1.1e-05,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,5174.0,83812.0,846.9193309337285,0.070845,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1288.0,2060.0,119.30255725031466,0.502923,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1720.0,174146.0,33.39479831489848,1.796687,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1470.0,1728.0,1000.0,0.049914,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,484.0,268.0,255.1682196488035,0.235139,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1114.0,268.0,263.01254569842985,0.228126,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,1.1e-05,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1470.0,1728.0,1000.0,0.005527,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,1.1e-05,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1066.0,20916.0,231.393994554528,0.259298,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,146.0,178.0,1000.0,0.001148,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,850.0,268.0,277.3437861124722,0.216338,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,536.0,304.0,1000.0,0.001738,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,4032.0,617411.0,22.9746329419477,2.611576,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1470.0,1728.0,681.6787475289145,0.088018,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,852.0,978.0,248.7407499533611,0.241215,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,3728.0,5474.0,1000.0,0.006613,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,3e-06,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,564.0,354.0,93.09368948910183,0.644512,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,960.0,354.0,142.17739948057857,0.422008,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,860.0,1954.0,210.93560487542496,0.284447,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,3744.0,2456.0,1000.0,0.005076,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,424.0,8824.0,1000.0,0.0046,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1274.0,268.0,25.167362963708662,2.38404,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,924.0,268.0,321.88668515726846,0.186401,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,1042.0,268.0,269.65686164355856,0.222505,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,50597.0,1972.0,54.54084336506096,1.100093,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,2934.0,3742.0,63.85301886431021,0.939658,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,130.0,162.0,1000.0,0.00106,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,1722.0,170111.0,44.11949618476657,1.359943,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,842.0,2786.0,220.7489275281271,0.271802,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,1.1e-05,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,564.0,354.0,87.22578394173318,0.68787,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,568.0,320.0,192.10758024493714,0.312325,17.0,2.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,5102.0,598.0,196.97447210841474,0.304608,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,528.0,304.0,1000.0,0.001932,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,484.0,268.0,366.34957076041957,0.163778,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,804.0,1286.0,287.64562059542646,0.20859,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,484.0,268.0,304.69690275598344,0.196917,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,168.0,0.0,1000.0,5e-06,17.0,1.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,4014.0,59460.0,1000.0,0.028174,6.0,1.0,0,0,0,0,0,0,0,0,0.5,0,0,unsw_nb15
0,3,1,0,484.0,268.0,339.53359401968163,0.176713,6.0,5.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,484.0,268.0,194.98878814468168,0.30771,6.0,5.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,484.0,268.0,204.23029007508867,0.293786,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,484.0,268.0,185.59705024421478,0.323281,6.0,3.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
0,3,1,0,484.0,268.0,217.05000108525,0.276434,6.0,2.0,0,0,0,0,0,0,0,0,0.5,0,1,unsw_nb15
